id,name,descr,aliases
WMPID4216,Daniel Jose Bocic Martinez,Daniel Jose Bocic Martinez is a Republican candidate for the 31st District of California.,Daniel Jose Bocic Martinez|Martinez|Daniel Jose Bocic Martinez's|Martinez's|DANIEL JOSE BOCIC MARTINEZ|MARTINEZ|DANIEL JOSE BOCIC MARTINEZ'S|MARTINEZ'S
WMPID4217,Nathaniel Quentin Moran,Nathaniel Quentin Moran is a Republican candidate for the 1st District of Texas.,Nathaniel Quentin Moran|Moran|Nathaniel Quentin Moran's|Moran's|NATHANIEL QUENTIN MORAN|MORAN|NATHANIEL QUENTIN MORAN'S|MORAN'S
WMPID4220,Martell De'Angelo Bivings,Martell De'Angelo Bivings is a Republican candidate for the 13rd District of Michigan.,Martell De'Angelo Bivings|Bivings|Martell De'Angelo Bivings'|Bivings'|MARTELL DE'ANGELO BIVINGS|BIVINGS|MARTELL DE'ANGELO BIVINGS'|BIVINGS'
WMPID4223,Tom Weiler,Tom Weiler is a Republican candidate for the 3rd District of Minnesota.,Tom Weiler|Weiler|Tom Weiler's|Weiler's|TOM WEILER|WEILER|TOM WEILER'S|WEILER'S
WMPID4232,Christopher Allan Mann,Christopher Allan Mann is a Republican candidate for the 1st District of Oregon.,Christopher Allan Mann|Mann|Christopher Allan Mann's|Mann's|CHRISTOPHER ALLAN MANN|MANN|CHRISTOPHER ALLAN MANN'S|MANN'S
WMPID4235,Marc Michael White,Marc Michael White is a 3rd party Senate candidate in North Carolina.,Marc Michael White|White|Marc Michael White's|White's|MARC MICHAEL WHITE|WHITE|MARC MICHAEL WHITE'S|WHITE'S
WMPID4237,Robert Margus,Robert Margus is a 3rd party candidate for the 5th District of Pennsylvania.,Robert Margus|Margus|Robert Margus'|Margus'|ROBERT MARGUS|MARGUS|ROBERT MARGUS'|MARGUS'
WMPID4244,John White,John White is a Democratic candidate for the 4th District of Arkansas.,John White|White|John White's|White's|JOHN WHITE|WHITE|JOHN WHITE'S|WHITE'S
WMPID4247,La'Ron Desmond Singletary,La'Ron Desmond Singletary is a Republican candidate for the 25th District of New York.,La'Ron Desmond Singletary|Singletary|La'Ron Desmond Singletary's|Singletary's|LA'RON DESMOND SINGLETARY|SINGLETARY|LA'RON DESMOND SINGLETARY'S|SINGLETARY'S
WMPID4250,Glenn Wright,Glenn Wright is a Democratic candidate for the 3rd District of Utah.,Glenn Wright|Wright|Glenn Wright's|Wright's|GLENN WRIGHT|WRIGHT|GLENN WRIGHT'S|WRIGHT'S
WMPID4254,Bruce Lee Poliquin,Bruce Lee Poliquin is a Republican candidate for the 2nd District of Maine.,Bruce Lee Poliquin|Poliquin|Bruce Lee Poliquin's|Poliquin's|BRUCE LEE POLIQUIN|POLIQUIN|BRUCE LEE POLIQUIN'S|POLIQUIN'S
WMPID4258,Jamie Kaye Jordan,Jamie Kaye Jordan is a Democratic candidate for the 22nd District of Texas.,Jamie Kaye Jordan|Jordan|Jamie Kaye Jordan's|Jordan's|JAMIE KAYE JORDAN|JORDAN|JAMIE KAYE JORDAN'S|JORDAN'S
WMPID4259,Heather Renay Mizeur,Heather Renay Mizeur is a Democratic candidate for the 1st District of Maryland.,Heather Renay Mizeur|Mizeur|Heather Renay Mizeur's|Mizeur's|HEATHER RENAY MIZEUR|MIZEUR|HEATHER RENAY MIZEUR'S|MIZEUR'S
WMPID4261,James Arthur Hansen,James Arthur Hansen is a 3rd party Senate candidate in Utah.,James Arthur Hansen|Hansen|James Arthur Hansen's|Hansen's|JAMES ARTHUR HANSEN|HANSEN|JAMES ARTHUR HANSEN'S|HANSEN'S
WMPID4265,Ethan Hobson,Ethan Hobson is a 3rd party candidate for the 5th District of Michigan.,Ethan Hobson|Hobson|Ethan Hobson's|Hobson's|ETHAN HOBSON|HOBSON|ETHAN HOBSON'S|HOBSON'S
WMPID4278,Jamie Mcleod-Skinner,Jamie Mcleod-Skinner is a Democratic candidate for the 5th District of Oregon.,Jamie Mcleod-Skinner|Mcleod-Skinner|Jamie Mcleod-Skinner's|Mcleod-Skinner's|JAMIE MCLEOD-SKINNER|MCLEOD-SKINNER|JAMIE MCLEOD-SKINNER'S|MCLEOD-SKINNER'S
WMPID4285,Robin Dawn Fulford,Robin Dawn Fulford is a Democratic candidate for the 2nd District of Texas.,Robin Dawn Fulford|Fulford|Robin Dawn Fulford's|Fulford's|ROBIN DAWN FULFORD|FULFORD|ROBIN DAWN FULFORD'S|FULFORD'S
WMPID4286,Cameron Parsons,Cameron Parsons is a Democratic candidate for the 1st District of Tennessee.,Cameron Parsons|Parsons|Cameron Parsons'|Parsons'|CAMERON PARSONS|PARSONS|CAMERON PARSONS'|PARSONS'
WMPID4288,Jason Kyle Holic,Jason Kyle Holic is a 3rd party candidate for the 10th District of Florida.,Jason Kyle Holic|Holic|Jason Kyle Holic's|Holic's|JASON KYLE HOLIC|HOLIC|JASON KYLE HOLIC'S|HOLIC'S
WMPID4289,Calvin Wimbish,Calvin Wimbish is a Republican candidate for the 10th District of Florida.,Calvin Wimbish|Wimbish|Calvin Wimbish's|Wimbish's|CALVIN WIMBISH|WIMBISH|CALVIN WIMBISH'S|WIMBISH'S
WMPID4290,Dean Martilli,Dean Martilli is a Republican candidate for the 1st District of Massachusetts.,Dean Martilli|Martilli|Dean Martilli's|Martilli's|DEAN MARTILLI|MARTILLI|DEAN MARTILLI'S|MARTILLI'S
WMPID4308,Mary Peltola,Mary Peltola is a Democratic candidate for the 0th District of Alaska.,Mary Peltola|Peltola|Mary Peltola's|Peltola's|MARY PELTOLA|PELTOLA|MARY PELTOLA'S|PELTOLA'S
WMPID4311,Mark Noah Napier,Mark Noah Napier is a 3rd party candidate for the 22nd District of Florida.,Mark Noah Napier|Napier|Mark Noah Napier's|Napier's|MARK NOAH NAPIER|NAPIER|MARK NOAH NAPIER'S|NAPIER'S
WMPID4322,Brock Pierce,Brock Pierce is a 3rd party Senate candidate in Vermont.,Brock Pierce|Pierce|Brock Pierce's|Pierce's|BROCK PIERCE|PIERCE|BROCK PIERCE'S|PIERCE'S
WMPID4324,Brittany Ramos Debarros,Brittany Ramos Debarros is a Democratic candidate for the 11th District of New York.,Brittany Ramos Debarros|Ramos Debarros|Brittany Ramos Debarros'|Ramos Debarros'|BRITTANY RAMOS DEBARROS|RAMOS DEBARROS|BRITTANY RAMOS DEBARROS'|RAMOS DEBARROS'
WMPID4327,Larry Jr Adams,Larry Jr Adams is a 3rd party Senate candidate in South Carolina.,Larry Jr Adams|Adams|Larry Jr Adams'|Adams'|LARRY JR ADAMS|ADAMS|LARRY JR ADAMS'|ADAMS'
WMPID4328,Michelle Cope,Michelle Cope is a 3rd party candidate for the 8th District of Georgia.,Michelle Cope|Cope|Michelle Cope's|Cope's|MICHELLE COPE|COPE|MICHELLE COPE'S|COPE'S
WMPID4330,Mark Alford,Mark Alford is a Republican candidate for the 4th District of Missouri.,Mark Alford|Alford|Mark Alford's|Alford's|MARK ALFORD|ALFORD|MARK ALFORD'S|ALFORD'S
WMPID4342,Valerie Hoyle,Valerie Hoyle is a Democratic candidate for the 4th District of Oregon.,Valerie Hoyle|Hoyle|Valerie Hoyle's|Hoyle's|VALERIE HOYLE|HOYLE|VALERIE HOYLE'S|HOYLE'S
WMPID4345,Dean Allan Poirier,Dean Allan Poirier is a Republican candidate for the 2nd District of New Hampshire.,Dean Allan Poirier|Poirier|Dean Allan Poirier's|Poirier's|DEAN ALLAN POIRIER|POIRIER|DEAN ALLAN POIRIER'S|POIRIER'S
WMPID4347,Sergio Ortiz,Sergio Ortiz is a Republican candidate for the 9th District of Florida.,Sergio Ortiz|Ortiz|Sergio Ortiz's|Ortiz's|SERGIO ORTIZ|ORTIZ|SERGIO ORTIZ'S|ORTIZ'S
WMPID4350,Robert Allan Schafranek,Robert Allan Schafranek is a Republican candidate for the 29th District of Texas.,Robert Allan Schafranek|Schafranek|Robert Allan Schafranek's|Schafranek's|ROBERT ALLAN SCHAFRANEK|SCHAFRANEK|ROBERT ALLAN SCHAFRANEK'S|SCHAFRANEK'S
WMPID4351,Judith T Won Pat,Judith T Won Pat is a Democratic candidate for the 0th District of NA.,Judith T Won Pat|Pat|Judith T Won Pat's|Pat's|JUDITH T WON PAT|PAT|JUDITH T WON PAT'S|PAT'S
WMPID4353,Ashmi Sheth,Ashmi Sheth is a Democratic candidate for the 10th District of New York.,Ashmi Sheth|Sheth|Ashmi Sheth's|Sheth's|ASHMI SHETH|SHETH|ASHMI SHETH'S|SHETH'S
WMPID4360,Tara Sweeney,Tara Sweeney is a Republican candidate for the 0th District of Alaska.,Tara Sweeney|Sweeney|Tara Sweeney's|Sweeney's|TARA SWEENEY|SWEENEY|TARA SWEENEY'S|SWEENEY'S
WMPID4367,Austin Ryan Nichols,Austin Ryan Nichols is a 3rd party candidate for the 1st District of Virginia.,Austin Ryan Nichols|Nichols|Austin Ryan Nichols'|Nichols'|AUSTIN RYAN NICHOLS|NICHOLS|AUSTIN RYAN NICHOLS'|NICHOLS'
WMPID4370,William Vanhorn,William Vanhorn is a Democratic candidate for the 15th District of Florida.,William Vanhorn|Vanhorn|William Vanhorn's|Vanhorn's|WILLIAM VANHORN|VANHORN|WILLIAM VANHORN'S|VANHORN'S
WMPID4372,Gavriel Eliyahu Soriano,Gavriel Eliyahu Soriano is a Republican candidate for the 11th District of Florida.,Gavriel Eliyahu Soriano|Soriano|Gavriel Eliyahu Soriano's|Soriano's|GAVRIEL ELIYAHU SORIANO|SORIANO|GAVRIEL ELIYAHU SORIANO'S|SORIANO'S
WMPID4375,Brad Allen,Brad Allen is a Republican candidate for the 24th District of California.,Brad Allen|Allen|Brad Allen's|Allen's|BRAD ALLEN|ALLEN|BRAD ALLEN'S|ALLEN'S
WMPID4392,Adam Martin,Adam Martin is a Democratic candidate for the 1st District of Oklahoma.,Adam Martin|Martin|Adam Martin's|Martin's|ADAM MARTIN|MARTIN|ADAM MARTIN'S|MARTIN'S
WMPID4394,Jesse Reising,Jesse Reising is a Republican candidate for the 13rd District of Illinois.,Jesse Reising|Reising|Jesse Reising's|Reising's|JESSE REISING|REISING|JESSE REISING'S|REISING'S
WMPID4397,Terence Gray,Terence Gray is a Democratic candidate for the 10th District of Florida.,Terence Gray|Gray|Terence Gray's|Gray's|TERENCE GRAY|GRAY|TERENCE GRAY'S|GRAY'S
WMPID4401,Regan Deering,Regan Deering is a Republican candidate for the 13rd District of Illinois.,Regan Deering|Deering|Regan Deering's|Deering's|REGAN DEERING|DEERING|REGAN DEERING'S|DEERING'S
WMPID4405,Ethan Keith Osborne,Ethan Keith Osborne is a 3rd party candidate for the 4th District of Kentucky.,Ethan Keith Osborne|Osborne|Ethan Keith Osborne's|Osborne's|ETHAN KEITH OSBORNE|OSBORNE|ETHAN KEITH OSBORNE'S|OSBORNE'S
WMPID4423,Kimrey Woodards. Rhinehardt,Kimrey Woodards. Rhinehardt is a 3rd party Senate candidate in North Carolina.,Kimrey Woodards. Rhinehardt|Rhinehardt|Kimrey Woodards. Rhinehardt's|Rhinehardt's|KIMREY WOODARDS. RHINEHARDT|RHINEHARDT|KIMREY WOODARDS. RHINEHARDT'S|RHINEHARDT'S
WMPID4433,Kevin Hayslett,Kevin Hayslett is a Republican candidate for the 13rd District of Florida.,Kevin Hayslett|Hayslett|Kevin Hayslett's|Hayslett's|KEVIN HAYSLETT|HAYSLETT|KEVIN HAYSLETT'S|HAYSLETT'S
WMPID4438,Luke Mixon,Luke Mixon is a Democratic Senate candidate in Louisiana.,Luke Mixon|Mixon|Luke Mixon's|Mixon's|LUKE MIXON|MIXON|LUKE MIXON'S|MIXON'S
WMPID4440,Bethany Eileen Mann,Bethany Eileen Mann is a Democratic candidate for the 3rd District of Missouri.,Bethany Eileen Mann|Mann|Bethany Eileen Mann's|Mann's|BETHANY EILEEN MANN|MANN|BETHANY EILEEN MANN'S|MANN'S
WMPID4441,Tony Vargas,Tony Vargas is a Democratic candidate for the 2nd District of Nebraska.,Tony Vargas|Vargas|Tony Vargas'|Vargas'|TONY VARGAS|VARGAS|TONY VARGAS'|VARGAS'
WMPID4444,Nap Gant,Nap Gant is a 3rd party Senate candidate in Arkansas.,Nap Gant|Gant|Nap Gant's|Gant's|NAP GANT|GANT|NAP GANT'S|GANT'S
WMPID4447,Bernard Kyle Parrish,Bernard Kyle Parrish is a Democratic candidate for the 5th District of North Carolina.,Bernard Kyle Parrish|Parrish|Bernard Kyle Parrish's|Parrish's|BERNARD KYLE PARRISH|PARRISH|BERNARD KYLE PARRISH'S|PARRISH'S
WMPID4462,Karen Green,Karen Green is a Democratic candidate for the 7th District of Florida.,Karen Green|Green|Karen Green's|Green's|KAREN GREEN|GREEN|KAREN GREEN'S|GREEN'S
WMPID4465,Avery Frix,Avery Frix is a Republican candidate for the 2nd District of Oklahoma.,Avery Frix|Frix|Avery Frix's|Frix's|AVERY FRIX|FRIX|AVERY FRIX'S|FRIX'S
WMPID4471,Jeff Warner,Jeff Warner is a Republican candidate for the 4th District of Maryland.,Jeff Warner|Warner|Jeff Warner's|Warner's|JEFF WARNER|WARNER|JEFF WARNER'S|WARNER'S
WMPID4478,Jeffrey Nelson Zink,Jeffrey Nelson Zink is a Republican candidate for the 3rd District of Arizona.,Jeffrey Nelson Zink|Zink|Jeffrey Nelson Zink's|Zink's|JEFFREY NELSON ZINK|ZINK|JEFFREY NELSON ZINK'S|ZINK'S
WMPID4480,Miranda Tozier-Robbins,Miranda Tozier-Robbins is a Democratic candidate for the 3rd District of Massachusetts.,Miranda Tozier-Robbins|Tozier-Robbins|Miranda Tozier-Robbins'|Tozier-Robbins'|MIRANDA TOZIER-ROBBINS|TOZIER-ROBBINS|MIRANDA TOZIER-ROBBINS'|TOZIER-ROBBINS'
WMPID4493,C. Mark Coester,C. Mark Coester is a 3rd party Senate candidate in Vermont.,C. Mark Coester|Coester|C. Mark Coester's|Coester's|C. MARK COESTER|COESTER|C. MARK COESTER'S|COESTER'S
WMPID4494,Gregory Charles Merk,Gregory Charles Merk is a Republican candidate for the 1st District of Florida.,Gregory Charles Merk|Merk|Gregory Charles Merk's|Merk's|GREGORY CHARLES MERK|MERK|GREGORY CHARLES MERK'S|MERK'S
WMPID4495,Jeffrey Greeson,Jeffrey Greeson is a Republican candidate for the 2nd District of New Hampshire.,Jeffrey Greeson|Greeson|Jeffrey Greeson's|Greeson's|JEFFREY GREESON|GREESON|JEFFREY GREESON'S|GREESON'S
WMPID4498,Hal Stewart,Hal Stewart is a 3rd party candidate for the 22nd District of New York.,Hal Stewart|Stewart|Hal Stewart's|Stewart's|HAL STEWART|STEWART|HAL STEWART'S|STEWART'S
WMPID4502,Ashley Ehasz,Ashley Ehasz is a Democratic candidate for the 1st District of Pennsylvania.,Ashley Ehasz|Ehasz|Ashley Ehasz's|Ehasz's|ASHLEY EHASZ|EHASZ|ASHLEY EHASZ'S|EHASZ'S
WMPID4510,Haneefah Khaaliq,Haneefah Khaaliq is a Democratic Senate candidate in Indiana.,Haneefah Khaaliq|Khaaliq|Haneefah Khaaliq's|Khaaliq's|HANEEFAH KHAALIQ|KHAALIQ|HANEEFAH KHAALIQ'S|KHAALIQ'S
WMPID4511,Herschel Walker,Herschel Walker is a Republican Senate candidate in Georgia.,Herschel Walker|Walker|Herschel Walker's|Walker's|HERSCHEL WALKER|WALKER|HERSCHEL WALKER'S|WALKER'S
WMPID4514,Marissa Joy Selvig,Marissa Joy Selvig is a 3rd party candidate for the 0th District of Wyoming.,Marissa Joy Selvig|Selvig|Marissa Joy Selvig's|Selvig's|MARISSA JOY SELVIG|SELVIG|MARISSA JOY SELVIG'S|SELVIG'S
WMPID4517,Heidi Campbell,Heidi Campbell is a Democratic candidate for the 5th District of Tennessee.,Heidi Campbell|Campbell|Heidi Campbell's|Campbell's|HEIDI CAMPBELL|CAMPBELL|HEIDI CAMPBELL'S|CAMPBELL'S
WMPID4519,Antonio Swad,Antonio Swad is a Republican candidate for the 32nd District of Texas.,Antonio Swad|Swad|Antonio Swad's|Swad's|ANTONIO SWAD|SWAD|ANTONIO SWAD'S|SWAD'S
WMPID4521,Antonio Miguel Daza-Fernandez,Antonio Miguel Daza-Fernandez is a Democratic candidate for the 11th District of Georgia.,Antonio Miguel Daza-Fernandez|Daza-Fernandez|Antonio Miguel Daza-Fernandez's|Daza-Fernandez's|ANTONIO MIGUEL DAZA-FERNANDEZ|DAZA-FERNANDEZ|ANTONIO MIGUEL DAZA-FERNANDEZ'S|DAZA-FERNANDEZ'S
WMPID4523,Chol-Awan Majok,Chol-Awan Majok is a Democratic candidate for the 24th District of New York.,Chol-Awan Majok|Majok|Chol-Awan Majok's|Majok's|CHOL-AWAN MAJOK|MAJOK|CHOL-AWAN MAJOK'S|MAJOK'S
WMPID4530,Tommy Williams,Tommy Williams is a 3rd party Senate candidate in Utah.,Tommy Williams|Williams|Tommy Williams'|Williams'|TOMMY WILLIAMS|WILLIAMS|TOMMY WILLIAMS'|WILLIAMS'
WMPID4532,Michael Dukes Victorian,Michael Dukes Victorian is a 3rd party Senate candidate in Louisiana.,Michael Dukes Victorian|Victorian|Michael Dukes Victorian's|Victorian's|MICHAEL DUKES VICTORIAN|VICTORIAN|MICHAEL DUKES VICTORIAN'S|VICTORIAN'S
WMPID4534,Jonathan Smith,Jonathan Smith is a 3rd party candidate for the 2nd District of Alabama.,Jonathan Smith|Smith|Jonathan Smith's|Smith's|JONATHAN SMITH|SMITH|JONATHAN SMITH'S|SMITH'S
WMPID4535,Scott Collier,Scott Collier is a 3rd party candidate for the 25th District of Texas.,Scott Collier|Collier|Scott Collier's|Collier's|SCOTT COLLIER|COLLIER|SCOTT COLLIER'S|COLLIER'S
WMPID4536,Joanne Terry,Joanne Terry is a Democratic candidate for the 8th District of Florida.,Joanne Terry|Terry|Joanne Terry's|Terry's|JOANNE TERRY|TERRY|JOANNE TERRY'S|TERRY'S
WMPID4545,Eric Schmitt,Eric Schmitt is a Republican Senate candidate in Missouri.,Eric Schmitt|Schmitt|Eric Schmitt's|Schmitt's|ERIC SCHMITT|SCHMITT|ERIC SCHMITT'S|SCHMITT'S
WMPID4549,Erik Olsen,Erik Olsen is a Republican candidate for the 2nd District of Wisconsin.,Erik Olsen|Olsen|Erik Olsen's|Olsen's|ERIK OLSEN|OLSEN|ERIK OLSEN'S|OLSEN'S
WMPID4553,Thuy Lowe,Thuy Lowe is a Republican candidate for the 10th District of Florida.,Thuy Lowe|Lowe|Thuy Lowe's|Lowe's|THUY LOWE|LOWE|THUY LOWE'S|LOWE'S
WMPID4564,Angela Grace Davis,Angela Grace Davis is a 3rd party candidate for the 11th District of Georgia.,Angela Grace Davis|Davis|Angela Grace Davis'|Davis'|ANGELA GRACE DAVIS|DAVIS|ANGELA GRACE DAVIS'|DAVIS'
WMPID4567,Jerico Matias Cruz,Jerico Matias Cruz is a 3rd party candidate for the 5th District of Illinois.,Jerico Matias Cruz|Cruz|Jerico Matias Cruz's|Cruz's|JERICO MATIAS CRUZ|CRUZ|JERICO MATIAS CRUZ'S|CRUZ'S
WMPID4570,Mike France,Mike France is a Republican candidate for the 2nd District of Connecticut.,Mike France|France|Mike France's|France's|MIKE FRANCE|FRANCE|MIKE FRANCE'S|FRANCE'S
WMPID4575,Jimmy Jiang Li,Jimmy Jiang Li is a Democratic candidate for the 10th District of New York.,Jimmy Jiang Li|Li|Jimmy Jiang Li's|Li's|JIMMY JIANG LI|LI|JIMMY JIANG LI'S|LI'S
WMPID4581,Claudia Andreana Zapata,Claudia Andreana Zapata is a Democratic candidate for the 21st District of Texas.,Claudia Andreana Zapata|Zapata|Claudia Andreana Zapata's|Zapata's|CLAUDIA ANDREANA ZAPATA|ZAPATA|CLAUDIA ANDREANA ZAPATA'S|ZAPATA'S
WMPID4583,Paul King,Paul King is a Republican candidate for the 5th District of New York.,Paul King|King|Paul King's|King's|PAUL KING|KING|PAUL KING'S|KING'S
WMPID4591,Andrew Jr Jones,Andrew Jr Jones is a Republican candidate for the 1st District of Missouri.,Andrew Jr Jones|Jones|Andrew Jr Jones'|Jones'|ANDREW JR JONES|JONES|ANDREW JR JONES'|JONES'
WMPID4593,Wendy June Schmeling,Wendy June Schmeling is a Republican candidate for the 18th District of Florida.,Wendy June Schmeling|Schmeling|Wendy June Schmeling's|Schmeling's|WENDY JUNE SCHMELING|SCHMELING|WENDY JUNE SCHMELING'S|SCHMELING'S
WMPID4600,Kaylee Jade Peterson,Kaylee Jade Peterson is a Democratic candidate for the 1st District of Idaho.,Kaylee Jade Peterson|Peterson|Kaylee Jade Peterson's|Peterson's|KAYLEE JADE PETERSON|PETERSON|KAYLEE JADE PETERSON'S|PETERSON'S
WMPID4605,Jeffrey Buongiorno,Jeffrey Buongiorno is a Republican candidate for the 21st District of Florida.,Jeffrey Buongiorno|Buongiorno|Jeffrey Buongiorno's|Buongiorno's|JEFFREY BUONGIORNO|BUONGIORNO|JEFFREY BUONGIORNO'S|BUONGIORNO'S
WMPID4608,Hlsia Tatiana Fernandez,Hlsia Tatiana Fernandez is a Democratic candidate for the 7th District of Florida.,Hlsia Tatiana Fernandez|Fernandez|Hlsia Tatiana Fernandez's|Fernandez's|HLSIA TATIANA FERNANDEZ|FERNANDEZ|HLSIA TATIANA FERNANDEZ'S|FERNANDEZ'S
WMPID4616,Garry Hubbard,Garry Hubbard is a 3rd party candidate for the 2nd District of Virginia.,Garry Hubbard|Hubbard|Garry Hubbard's|Hubbard's|GARRY HUBBARD|HUBBARD|GARRY HUBBARD'S|HUBBARD'S
WMPID4623,Amanda Makki,Amanda Makki is a Republican candidate for the 13rd District of Florida.,Amanda Makki|Makki|Amanda Makki's|Makki's|AMANDA MAKKI|MAKKI|AMANDA MAKKI'S|MAKKI'S
WMPID4632,Ryan Casey Thompson,Ryan Casey Thompson is a 3rd party candidate for the 5th District of Colorado.,Ryan Casey Thompson|Thompson|Ryan Casey Thompson's|Thompson's|RYAN CASEY THOMPSON|THOMPSON|RYAN CASEY THOMPSON'S|THOMPSON'S
WMPID4637,Allan Fung,Allan Fung is a Republican candidate for the 2nd District of Rhode Island.,Allan Fung|Fung|Allan Fung's|Fung's|ALLAN FUNG|FUNG|ALLAN FUNG'S|FUNG'S
WMPID4638,Nicholas Rascon,Nicholas Rascon is a 3rd party candidate for the 1st District of Oregon.,Nicholas Rascon|Rascon|Nicholas Rascon's|Rascon's|NICHOLAS RASCON|RASCON|NICHOLAS RASCON'S|RASCON'S
WMPID4643,Andrea Salinas,Andrea Salinas is a Democratic candidate for the 6th District of Oregon.,Andrea Salinas|Salinas|Andrea Salinas'|Salinas'|ANDREA SALINAS|SALINAS|ANDREA SALINAS'|SALINAS'
WMPID4644,Amy Fogelstrom Chai,Amy Fogelstrom Chai is a 3rd party candidate for the 3rd District of Connecticut.,Amy Fogelstrom Chai|Chai|Amy Fogelstrom Chai's|Chai's|AMY FOGELSTROM CHAI|CHAI|AMY FOGELSTROM CHAI'S|CHAI'S
WMPID4645,Juddson Larkins,Juddson Larkins is a Democratic candidate for the 2nd District of South Carolina.,Juddson Larkins|Larkins|Juddson Larkins'|Larkins'|JUDDSON LARKINS|LARKINS|JUDDSON LARKINS'|LARKINS'
WMPID4650,Mandela Barnes,Mandela Barnes is a Democratic Senate candidate in Wisconsin.,Mandela Barnes|Barnes|Mandela Barnes'|Barnes'|MANDELA BARNES|BARNES|MANDELA BARNES'|BARNES'
WMPID4659,Trudy Busch Valentine,Trudy Busch Valentine is a Democratic Senate candidate in Missouri.,Trudy Busch Valentine|Busch Valentine|Trudy Busch Valentine's|Busch Valentine's|TRUDY BUSCH VALENTINE|BUSCH VALENTINE|TRUDY BUSCH VALENTINE'S|BUSCH VALENTINE'S
WMPID4666,James Garner,James Garner is a 3rd party Senate candidate in Arkansas.,James Garner|Garner|James Garner's|Garner's|JAMES GARNER|GARNER|JAMES GARNER'S|GARNER'S
WMPID4668,Alax Jones,Alax Jones is a 3rd party candidate for the 5th District of Colorado.,Alax Jones|Jones|Alax Jones'|Jones'|ALAX JONES|JONES|ALAX JONES'|JONES'
WMPID4671,Kelly Tshibaka,Kelly Tshibaka is a Republican Senate candidate in Alaska.,Kelly Tshibaka|Tshibaka|Kelly Tshibaka's|Tshibaka's|KELLY TSHIBAKA|TSHIBAKA|KELLY TSHIBAKA'S|TSHIBAKA'S
WMPID4675,Mike Rakebrandt,Mike Rakebrandt is a Republican candidate for the 2nd District of New York.,Mike Rakebrandt|Rakebrandt|Mike Rakebrandt's|Rakebrandt's|MIKE RAKEBRANDT|RAKEBRANDT|MIKE RAKEBRANDT'S|RAKEBRANDT'S
WMPID4676,Kenneth James Hartpence,Kenneth James Hartpence is a Republican candidate for the 18th District of Florida.,Kenneth James Hartpence|Hartpence|Kenneth James Hartpence's|Hartpence's|KENNETH JAMES HARTPENCE|HARTPENCE|KENNETH JAMES HARTPENCE'S|HARTPENCE'S
WMPID4685,Roger Day,Roger Day is a Democratic candidate for the 4th District of Indiana.,Roger Day|Day|Roger Day's|Day's|ROGER DAY|DAY|ROGER DAY'S|DAY'S
WMPID4687,Barbara Gaskins,Barbara Gaskins is a Democratic candidate for the 3rd District of North Carolina.,Barbara Gaskins|Gaskins|Barbara Gaskins'|Gaskins'|BARBARA GASKINS|GASKINS|BARBARA GASKINS'|GASKINS'
WMPID4688,Will Henry,Will Henry is a 3rd party candidate for the 2nd District of Indiana.,Will Henry|Henry|Will Henry's|Henry's|WILL HENRY|HENRY|WILL HENRY'S|HENRY'S
WMPID4695,Sarah Klee Hood,Sarah Klee Hood is a Democratic candidate for the 22nd District of New York.,Sarah Klee Hood|Klee Hood|Sarah Klee Hood's|Klee Hood's|SARAH KLEE HOOD|KLEE HOOD|SARAH KLEE HOOD'S|KLEE HOOD'S
WMPID4697,Michael Ruiz,Michael Ruiz is a Democratic candidate for the 8th District of Massachusetts.,Michael Ruiz|Ruiz|Michael Ruiz's|Ruiz's|MICHAEL RUIZ|RUIZ|MICHAEL RUIZ'S|RUIZ'S
WMPID4701,Lesley Denardis,Lesley Denardis is a Republican candidate for the 3rd District of Connecticut.,Lesley Denardis|Denardis|Lesley Denardis'|Denardis'|LESLEY DENARDIS|DENARDIS|LESLEY DENARDIS'|DENARDIS'
WMPID4704,Emin Egriu,Emin Egriu is a Democratic candidate for the 26th District of New York.,Emin Egriu|Egriu|Emin Egriu's|Egriu's|EMIN EGRIU|EGRIU|EMIN EGRIU'S|EGRIU'S
WMPID4707,Jon Kaiman,Jon Kaiman is a Democratic candidate for the 3rd District of New York.,Jon Kaiman|Kaiman|Jon Kaiman's|Kaiman's|JON KAIMAN|KAIMAN|JON KAIMAN'S|KAIMAN'S
WMPID4714,Cameron Alton Sr Chick,Cameron Alton Sr Chick is a 3rd party candidate for the 1st District of New Mexico.,Cameron Alton Sr Chick|Chick|Cameron Alton Sr Chick's|Chick's|CAMERON ALTON SR CHICK|CHICK|CAMERON ALTON SR CHICK'S|CHICK'S
WMPID4716,Hung Cao,Hung Cao is a Republican candidate for the 10th District of Virginia.,Hung Cao|Cao|Hung Cao's|Cao's|HUNG CAO|CAO|HUNG CAO'S|CAO'S
WMPID4727,Gary Jr. Chambers,Gary Jr. Chambers is a Democratic Senate candidate in Louisiana.,Gary Jr. Chambers|Chambers|Gary Jr. Chambers'|Chambers'|GARY JR. CHAMBERS|CHAMBERS|GARY JR. CHAMBERS'|CHAMBERS'
WMPID4731,Will Rollins,Will Rollins is a Democratic candidate for the 41st District of California.,Will Rollins|Rollins|Will Rollins'|Rollins'|WILL ROLLINS|ROLLINS|WILL ROLLINS'|ROLLINS'
WMPID4733,Scotty Moore,Scotty Moore is a Republican candidate for the 9th District of Florida.,Scotty Moore|Moore|Scotty Moore's|Moore's|SCOTTY MOORE|MOORE|SCOTTY MOORE'S|MOORE'S
